title,url,type
پیروزی بر هولگر رون را تا پایان عمرم فراموش نمی‌کنم,https://www.varzesh3.com/news/1866362/پیروزی-بر-هولگر-رون-را-تا-پایان-عمرم-فراموش-نمی-کنم,['text-type']
پیروزی رعدآسای جوکوویچ در استرالیا,https://www.varzesh3.com/news/1866360/پیروزی-رعدآسای-جوکوویچ-در-استرالیا,['text-type']
خلاصه بسکتبال میامی هیت - نیو اورلینز پلیکانز,https://video.varzesh3.com/video/270621/خلاصه-بسکتبال-میامی-هیت-نیو-اورلینز-پلیکانز,['video-type']
اعضای  هیئت رئیسه فدراسیون گلف مشخص شد,https://www.varzesh3.com/news/1866342/اعضای-هیئت-رئیسه-فدراسیون-گلف-مشخص-شد,['text-type']
والیبال و‌ حادثه مرگبار دیگری که بخیر گذشت!,https://www.varzesh3.com/news/1866341/والیبال-و-حادثه-مرگبار-دیگری-که-بخیر-گذشت,['text-type']
همیلتون: مشکلی با فرستاپن ندارم,https://www.varzesh3.com/news/1866334/همیلتون-مشکلی-با-فرستاپن-ندارم,['text-type']
عطایی: اینجا هیچ تیمی حاشیه امنیت ندارد,https://www.varzesh3.com/news/1866331/عطایی-اینجا-هیچ-تیمی-حاشیه-امنیت-ندارد,['text-type']
خلاصه بسکتبال فینیکس سانز - ممفیس گریزلیز,https://video.varzesh3.com/video/270617/خلاصه-بسکتبال-فینیکس-سانز-ممفیس-گریزلیز,['video-type']
سردار: سریک را تشویق کنید و پنج میلیون بگیرید!,https://www.varzesh3.com/news/1866324/سردار-سریک-را-تشویق-کنید-و-پنج-میلیون-بگیرید,['text-type']
حمید عزیزی رییس فدراسیون گلف شد,https://www.varzesh3.com/news/1866323/حمید-عزیزی-رییس-فدراسیون-گلف-شد,['text-type']
حسن يزدانى، آماده براى شكست والنسيا(عكس),https://www.varzesh3.com/news/1866320/حسن-يزدانى-آماده-براى-شكست-والنسيا-عكس,['text-type']
مرگ صخره‌نورد همدانی هنگام صعود در ارتفاعات ایلام,https://www.varzesh3.com/news/1866318/مرگ-صخره-نورد-همدانی-هنگام-صعود-در-ارتفاعات-ایلام,['text-type']
خلاصه بسکتبال گلدن استیت واریرز - بروکلین نتس,https://video.varzesh3.com/video/270616/خلاصه-بسکتبال-گلدن-استیت-واریرز-بروکلین-نتس,['video-type']
کو به دنبال صندلی باخ در کمیته بین‌المللی المپیک,https://www.varzesh3.com/news/1866314/کو-به-دنبال-صندلی-باخ-در-کمیته-بین-المللی-المپیک,['text-type']
آغاز دور جدید اردوی تیم ملی تپانچه از امروز,https://www.varzesh3.com/news/1866312/آغاز-دور-جدید-اردوی-تیم-ملی-تپانچه-از-امروز,['text-type']
سه امتیاز بی‌دردسر در شب بی‌امتیازی معروف!,https://www.varzesh3.com/news/1866309/سه-امتیاز-بی-دردسر-در-شب-بی-امتیازی-معروف,['text-type']
حمله به سرمربی هندبال ایران: او به بازیکنش گفت بمیر!,https://www.varzesh3.com/news/1866301/حمله-به-سرمربی-هندبال-ایران-او-به-بازیکنش-گفت-بمیر,['text-type']
نقره و برنز هوپس جهان بر گردن پینگ پنگ بازان ایرانی,https://www.varzesh3.com/news/1866300/نقره-و-برنز-هوپس-جهان-بر-گردن-پینگ-پنگ-بازان-ایرانی,['text-type']
آماده‌ترین نسخه ستاره ایرانی در روسیه می‌درخشد,https://www.varzesh3.com/news/1866298/آماده-ترین-نسخه-ستاره-ایرانی-در-روسیه-می-درخشد,['text-type']
لیگ NBA| کامبک رویایی لیکرز مقابل پورتلند,https://www.varzesh3.com/news/1866297/لیگ-nba-کامبک-رویایی-لیکرز-مقابل-پورتلند,['text-type']
کامران قاسم‌پور تا 2023 در 92 کیلو گرم,https://www.varzesh3.com/news/1866295/کامران-قاسم-پور-تا-2023-در-92-کیلو-گرم,['text-type']
خلاصه بسکتبال لس آنجلس لیکرز - پورتلند تریل,https://video.varzesh3.com/video/270612/خلاصه-بسکتبال-لس-آنجلس-لیکرز-پورتلند-تریل,['video-type']
قهرمان شطرنج جهان به مسیر خود بازگشت,https://www.varzesh3.com/news/1866292/قهرمان-شطرنج-جهان-به-مسیر-خود-بازگشت,['text-type']
برگزاری مسابقات کشتی آزاد قهرمان کشوری جوانان ,https://www.varzesh3.com/news/1866288/برگزاری-مسابقات-کشتی-آزاد-قهرمان-کشوری-جوانان,['text-type']
اعزام ۳ رشته تکواندو، جودو و کشتی به مسابقات,https://www.varzesh3.com/news/1866286/اعزام-۳-رشته-تکواندو-جودو-و-کشتی-ناشنوایان-به-مسابقات,['text-type']
شهگل: تاتامی تاشکند برایم میدان بزرگی بود,https://www.varzesh3.com/news/1866285/شهگل-تاتامی-تاشکند-برایم-میدان-بزرگی-بود,['text-type']
هندبال قهرمانی جهان| نتایج روز دوازدهم مشخص شد,https://www.varzesh3.com/news/1866284/هندبال-قهرمانی-جهان-نتایج-روز-دوازدهم-مشخص-شد,['text-type']
ساره جوانمردی غایب بزرگ ایران در بازی‌های هانگژو,https://www.varzesh3.com/news/1866283/ساره-جوانمردی-غایب-بزرگ-ایران-در-بازی-های-هانگژو,['text-type']
شرایط سخت دونده نابینا برای شرکت در مسابقات,https://www.varzesh3.com/news/1866282/شرایط-سخت-دونده-نابینا-برای-شرکت-در-مسابقات,['text-type']
باخت مقصودلو در شب تساوی طباطبایی,https://www.varzesh3.com/news/1866267/باخت-مقصودلو-در-شب-تساوی-طباطبایی,['text-type']
سرمربی هندبال لهستان: از بازی مقابل ایران لذت بردیم,https://www.varzesh3.com/news/1866263/سرمربی-هندبال-لهستان-از-بازی-مقابل-ایران-لذت-بردیم,['text-type']
وویوویچ: عملکرد خوبی مقابل لهستان داشتیم,https://www.varzesh3.com/news/1866262/وویوویچ-عملکرد-خوبی-مقابل-لهستان-داشتیم,['text-type']
هندبال قهرمانی جهان| شکست ایران مقابل لهستان,https://www.varzesh3.com/news/1866261/هندبال-قهرمانی-جهان-شکست-ایران-مقابل-لهستان,['text-type']
دو نقره و برنز کاراته‌کارهای ایران در پاریس,https://www.varzesh3.com/news/1866260/دو-نقره-و-برنز-کاراته-کارهای-ایران-در-پاریس,['text-type']
شب تلخ میلاد و میلانو با قبول یک شکست سنگین ,https://www.varzesh3.com/news/1866248/شب-تلخ-میلاد-و-میلانو-با-قبول-یک-شکست-سنگین,['text-type']
خلاصه والیبال شهداب یزد 3 - راهیاب ملل مریوان 0,https://video.varzesh3.com/video/270584/خلاصه-والیبال-شهداب-یزد-3-راهیاب-ملل-مریوان-0,['video-type']
معرفی اولین صعودکننده به پلی‌‌آف لیگ برتر والیبال,https://www.varzesh3.com/news/1866225/معرفی-اولین-صعود-کننده-به-پلی-آف-لیگ-برتر-والیبال,['text-type']
لیگ برتر بسکتبال| آغاز هفته بیستم با پیروزی ذوب‌آهن,https://www.varzesh3.com/news/1866224/لیگ-برتر-بسکتبال-آغاز-هفته-بیستم-با-پیروزی-ذوب-آهن,['text-type']
دربی والیبال ایران و یک برنده غیرمنتظره ,https://www.varzesh3.com/news/1866222/دربی-والیبال-ایران-و-یک-برنده-غیرمنتظره,['text-type']
کاراته اوپن پاریس| مدال برنز به آباذری رسید,https://www.varzesh3.com/news/1866220/کاراته-اوپن-پاریس-مدال-برنز-به-آباذری-رسید,['text-type']
برگزاری مجمع عمومی سالیانه فدراسیون بسکتبال,https://video.varzesh3.com/video/270582/برگزاری-مجمع-عمومی-سالیانه-فدراسیون,['video-type']
پولادگر: پیگیر تحریف نام خلیج فارس خواهیم بود,https://www.varzesh3.com/news/1866219/پولادگر-پیگیر-تحریف-نام-خلیج-فارس-خواهیم-بود,['text-type']
برگزاری نوروزگاه در کیش قطعی شد,https://www.varzesh3.com/news/1866218/برگزاری-نوروزگاه-در-کیش-قطعی-شد,['text-type']
خلاصه والیبال سایپا 1 - نیان الکترونیک 3,https://video.varzesh3.com/video/270581/خلاصه-والیبال-سایپا-1-نیان-الکترونیک-3,['video-type']
شگفتی در لیگ فرانسه با نقش‌آفرینی ستاره‌ ایرانی,https://www.varzesh3.com/news/1866215/شگفتی-در-لیگ-فرانسه-با-نقش-آفرینی-ستاره-ایرانی,['text-type']
فرصت‌طلبی به سبک مدافع عنوان قهرمانی,https://www.varzesh3.com/news/1866212/فرصت-طلبی-به-سبک-مدافع-عنوان-قهرمانی,['text-type']
عطایی و تیمش بی‌خیال صدرنشینی نمی‌شوند,https://www.varzesh3.com/news/1866210/عطایی-و-تیمش-بی-خیال-صدرنشینی-نمی-شوند,['text-type']
آنلاین: ساعات واپسین نقل و انتقالات زمستانی,https://www.varzesh3.com/news/1866732/آخرین-تحولات-و-تحرکات-بازار-زمستانی-ایران,['text-type']
رسمی: تمدید قرارداد بلندمدت ستاره جوان لیورپول,https://www.varzesh3.com/news/1866928/رسمی-تمدید-قرارداد-بلندمدت-ستاره-جوان-لیورپول,['text-type']
خیز رضاییان برای عنوان موثرترین بازیکن لیگ!,https://www.varzesh3.com/news/1866927/خیز-رضاییان-برای-عنوان-موثرترین-بازیکن-لیگ,['text-type']
کارشناسی دقیق داوری مهدی سیدعلی ( استقلال - ملوان),https://video.varzesh3.com/video/270869/کارشناسی-دقیق-داوری-مهدی-سیدعلی-استقلال-ملوان,['video-type']
فوری: سیاوش یزدانی در آستانه فسخ قرارداد,https://www.varzesh3.com/news/1866925/فوری-سیاوش-یزدانی-در-آستانه-فسخ-قرارداد,['text-type']
وخهورست: قرضی نه، می‌خواهم در منچستر بمانم,https://www.varzesh3.com/news/1866926/وخهورست-قرضی-نه-می-خواهم-در-منچستر-بمانم,['text-type']
تارتار: باید سه امتیاز را از تراکتور بگیریم,https://www.varzesh3.com/news/1866924/تارتار-باید-سه-امتیاز-را-از-تراکتور-بگیریم,['text-type']
تقی‌پور: با اتفاقات داوری‌ امروز، نگران بازی بعد هستم,https://www.varzesh3.com/news/1866923/تقی-پور-با-اتفاقات-داوری-امروز-نگران-بازی-بعد-هستم,['text-type']
نصرتی: تراکتور از داوری متضرر شده است‌,https://www.varzesh3.com/news/1866921/نصرتی-تراکتور-از-داوری-متضرر-شده-است,['text-type']
اسطوره چلسی هواداران آرسنال را از قهرمانی ناامید کرد,https://www.varzesh3.com/news/1866922/اسطوره-چلسی-هواداران-آرسنال-را-از-قهرمانی-ناامید-کرد,['text-type']
تارتار: کار کردن با کادر ما خیلی سخت است,https://video.varzesh3.com/video/270866/تارتار-کار-کردن-با-کادر-ما-خیلی-سخت-است,['video-type']
فوری: لئاندرو پریرا به پرسپوليس پیوست,https://www.varzesh3.com/news/1866920/فوری-لئورناردو-پریرا-به-پرسپوليس-پیوست,['text-type']
 تاوارس: تيم از اول شرايط خوبي نداشته,https://video.varzesh3.com/video/270864/تاوارس-تيم-از-اول-شرايط-خوبي-نداشته,['video-type']
درخواست ویژه خسرو حیدری از هواداران استقلال,https://www.varzesh3.com/news/1866918/درخواست-ویژه-خسروی-حیدری-از-هواداران-استقلال,['text-type']
اگر تماشاگران نباشند بازی ها مانند دیدار تدارکاتی است,https://video.varzesh3.com/video/270863/اگر-تماشاگران-نباشند-بازی-ها-مانند-دیدار-تدارکاتی-است,['video-type']
مهیار زحمتکش به مس کرمان پیوست,https://www.varzesh3.com/news/1866915/مهیار-زحمتکش-به-مس-کرمان-پیوست,['text-type']
سرآسیایی: قلعه‌نویی شب و روز به قهرمانی فکر می‌کند,https://www.varzesh3.com/news/1866914/سرآسیایی-قلعه-نویی-شب-و-روز-به-قهرمانی-فکر-می-کند,['text-type']
قایدی: از جدایی یزدانی ناراحت شدیم,https://www.varzesh3.com/news/1866913/قایدی-از-جدایی-یزدانی-ناراحت-شدیم,['text-type']
مطهری: فقط یک اشتباه داشتیم و تنبیه شدیم,https://video.varzesh3.com/video/270862/مطهری-فقط-یک-اشتباه-داشتیم-و-تنبیه-شدیم,['video-type']
مدیر برنامه مک‌تامینی یک دروغگو است,https://www.varzesh3.com/news/1866919/مدیربرنامه-مک-تامینی-یک-دروغگو-است,['text-type']
جلالی: باخت به سپاهان فراموش شد,https://www.varzesh3.com/news/1866911/جلالی-باخت-به-سپاهان-فراموش-شد,['text-type']
دو خرید و یک امید در جمع شاگردان رحمتی(عکس),https://www.varzesh3.com/news/1866910/دو-خرید-و-یک-امید-در-جمع-شاگردان-رحمتی-عکس,['text-type']
واکنش شهباززاده به شایعات جدایی از استقلال,https://www.varzesh3.com/news/1866909/واکنش-شهباززاده-به-شایعات-جدایی-از-استقلال,['text-type']
سرآسیایی: قلعه‌نویی با فکر قهرمانی زندگی می‌کند,https://video.varzesh3.com/video/270861/سرآسیایی-قلعه-نویی-با-فکر-قهرمانی-زندگی-می-کند,['video-type']
میرزایی: من اصلا اهل دعوا کردن نیستم!,https://www.varzesh3.com/news/1866908/میرزایی-من-اصلا-اهل-دعوا-کردن-نیستم,['text-type']
ساپینتو: تلاش میکنیم مصدومان را برسانیم,https://video.varzesh3.com/video/270858/تلاش-میکنیم-مصدومان-را-برسانیم,['video-type']
بیانیه شدیداللحن رئال مادرید درباره حمله به وینیسیوس,https://www.varzesh3.com/news/1866907/بیانیه-شدیداللحن-رئال-مادرید-درباره-حمله-به-وینیسیوس,['text-type']
توضیح محبی در خصوص مصدومیتش مقابل ملوان,https://www.varzesh3.com/news/1866906/توضیح-محبی-در-خصوص-مصدومیتش-مقابل-ملوان,['text-type']
می‌خواستیم با ورود تماشاگران جشن پیروزی بگیریم,https://video.varzesh3.com/video/270857/می-خواستیم-با-ورود-تماشاگران-جشن-پیروزی-بگیریم,['video-type']
واکنش تند آگوئرو: زلاتان نگران کشور خودش باشد,https://www.varzesh3.com/news/1866905/واکنش-تند-آگوئرو-زلاتان-نگران-کشور-خودش-باشد,['text-type']
مطهری: گلایه ندارم اما توان رقابت نداریم,https://www.varzesh3.com/news/1866904/مطهری-گلایه-ندارم-اما-توان-رقابت-نداریم,['text-type']
احمدزاده: ناراحتی‌ام چیز خاصی نبود,https://video.varzesh3.com/video/270853/احمدزاده-ناراحتی-ام-چیز-خاصی-نبود,['video-type']
رضاوند: با کمک آمپول توانستم امروز بازی کنم,https://www.varzesh3.com/news/1866903/رضاوند-با-کمک-آمپول-توانستم-امروز-بازی-کنم,['text-type']
نیازمند: فوتبال ما نیاز به این اتفاق داشت,https://www.varzesh3.com/news/1866901/نیازمند-فوتبال-ما-نیاز-به-این-اتفاق-داشت,['text-type']
گواردیولا: بارسا بخواهد می‌روم، آنجا باشگاه من است,https://www.varzesh3.com/news/1866902/گواردیولا-بارسا-بخواهد-می-روم-آنجا-باشگاه-من-است,['text-type']
مهری: اخبار و انتقادات را می‌خوانم و استفاده می‌کنم,https://www.varzesh3.com/news/1866900/مهری-اخبار-و-انتقادات-را-می-خوانم-و-استفاده-می-کنم,['text-type']
نیازمند: واقعا برد سختی به دست آوردیم,https://video.varzesh3.com/video/270850/نیازمند-واقعا-برد-سختی-به-دست-آوردیم,['video-type']
داوران: خیلی خوب بودیم اما باختیم!,https://video.varzesh3.com/video/270848/داوران-خیلی-خوب-بودیم-اما-باختیم,['video-type']
احمدزاده: سپاهان از این هم بهتر می‌شود,https://www.varzesh3.com/news/1866899/احمدزاده-سپاهان-از-این-هم-بهتر-می-شود,['text-type']
انتقاد سرپرست نساجی از توهین‌ها به علی شجاعی,https://video.varzesh3.com/video/270845/انتقاد-سرپرست-نساجی-از-توهین-ها-به-علی-شجاعی,['video-type']
رسوایی یووه در یک‌قدمی رونالدو: احتمال یک ماه تعلیق ,https://www.varzesh3.com/news/1866898/رسوایی-یووه-در-یک-قدمی-رونالدو-احتمال-1-ماه-تعلیق,['text-type']
کریمی: سپاهان همیشه قهرمانی می‌خواهد,https://www.varzesh3.com/news/1866897/کریمی-سپاهان-همیشه-قهرمانی-می-خواهد,['text-type']
کریمی: به این دلیل بازی با کیفیت نشد,https://video.varzesh3.com/video/270844/کریمی-به-این-دلیل-بازی-با-کیفیت-نشد,['video-type']
نورافکن: می‌توانستیم با سه اختلاف برنده شویم,https://www.varzesh3.com/news/1866895/نورافکن-می-توانستیم-با-سه-اختلاف-برنده-شویم,['text-type']
تراکتوری سابق و امضای قرارداد با سایپا,https://www.varzesh3.com/news/1866896/تراکتوری-سابق-و-امضای-قرارداد-با-سایپا,['text-type']
دروازه بان پیکان به نفت مسجدسلیمان پیوست,https://www.varzesh3.com/news/1866894/دروازه-بان-پیکان-به-نفت-مسجدسلیمان-پیوست,['text-type']
واکنش چشمی به پیشنهاد اماراتی: چاکر شما هستم,https://video.varzesh3.com/video/270842/واکنش-چشمی-به-پیشنهاد-اماراتی-چاکر-شما-هستم,['video-type']
مهری: بله، فکر می‌کردیم ۴ گل بزنیم,https://video.varzesh3.com/video/270840/مهری-بله-فکر-می-کردیم-۴-گل-بزنیم,['video-type']
واکنش قایدی به شایعه دلخوری از ساپینتو,https://video.varzesh3.com/video/270841/واکنش-قایدی-به-شایعه-دلخوری-از-ساپینتو,['video-type']
نشست خبری عنایتی پیش از دیدار با هوادار,https://video.varzesh3.com/video/270839/نشست-خبری-عنایتی-پیش-از-دیدار-با-هوادار,['video-type']
شهباززاده: خیلی ساده است، در استقلال می‌مانم,https://video.varzesh3.com/video/270837/شهباززاده-خیلی-ساده-است-در-استقلال-می-مانم,['video-type']
حیدری: امروز ساپینتو من را گرفت تا اعتراض نکنم,https://video.varzesh3.com/video/270836/حیدری-امروز-ساپینتو-من-را-گرفت-تا-اعتراض-نکنم,['video-type']
بارانی: مقصر اول این باخت خود من هستم!,https://video.varzesh3.com/video/270835/بارانی-مقصر-اول-این-باخت-خود-من-هستم,['video-type']
مورایس: من فرازمینی نیستم که قهرمان را پیش‌بینی کنم,https://www.varzesh3.com/news/1866893/مورایس-شاید-تا-12-شب-اتفاقاتی-رخ-دهد,['text-type']
جلالی: مهم این بود بعد باخت سپاهان برگردیم,https://video.varzesh3.com/video/270833/جلالی-مهم-این-بود-بعد-باخت-سپاهان-برگردیم,['video-type']
محبی: گرفتگی دارم، به بازی بعد می‌رسم,https://video.varzesh3.com/video/270832/محبی-گرفتگی-دارم-به-بازی-بعد-می-رسم,['video-type']
استقبال ویژه مورایس از سیاوش یزدانی در سپاهان!,https://www.varzesh3.com/news/1866892/استقبال-ویژه-مورایس-از-سیاوش-یزدانی-در-سپاهان,['text-type']
برخورد عجیب هواداران نساجی با پرسپولیسیِ سابق!,https://www.varzesh3.com/news/1866891/برخورد-عجیب-هواداران-نساجی-با-پرسپولیسیِ-سابق,['text-type']
ساپینتو: نمی‌دانم چرا داور کارت قرمز نداد,https://www.varzesh3.com/news/1866885/ساپینتو-نمی-دانم-چرا-داور-کارت-قرمز-نداد,['text-type']
زارع: آخر داوری‌ات است، انتقاد نمی‌کنم!,https://www.varzesh3.com/news/1866884/زارع-آخر-داوری-ات-است-انتقاد-نمی-کنم,['text-type']
زارع: تمرکز نداشته باشیم، تنبیه می‌شویم,https://video.varzesh3.com/video/270830/زارع-تمرکز-نداشته-باشیم-تنبیه-می-شویم,['video-type']
نساجی صفر - سپاهان یک: امید ببر افکن!,https://www.varzesh3.com/news/1866861/گزارش-زنده-نساجی-سپاهان,['text-type']
حسینی: وقت آن است خودمان را در جدول بالا بکشیم,https://www.varzesh3.com/news/1866888/حسینی-وقت-آن-است-خودمان-را-در-جدول-بالا-بکشیم,['text-type']
روزهای سخت باشگاه‌های ایتالیا: بازرسی از دفتر میلان,https://www.varzesh3.com/news/1866887/روزهای-سخت-باشگاه-های-ایتالیا-بازرسی-از-دفتر-میلان,['text-type']
فرزاد و مس به دنبال دبل برابر پیکان,https://www.varzesh3.com/news/1866886/فرزاد-و-مس-به-دنبال-دبل-برابر-پیکان,['text-type']
سعید صادقی بازی با فولاد را از دست داد,https://www.varzesh3.com/news/1866883/سعید-صادقی-بازی-با-فولاد-را-از-دست-داد,['text-type']
امباپه و زبان فرانسه: موانع کاپیتانی مسی در پی‌اس‌جی,https://www.varzesh3.com/news/1866882/امباپه-و-زبان-فرانسه-موانع-کاپیتانی-مسی-در-پی-اس-جی,['text-type']
استقلال 4 - ملوان 0: دلچسب، پر گل و ضد شایعات,https://www.varzesh3.com/news/1866863/گزارش-زنده-استقلال-ملوان,['text-type']
تونل گل‌گهری برای حسینی در اولین جلسه تمرینی,https://video.varzesh3.com/video/270829/تونل-گل-گهری-برای-حسینی-در-اولین-جلسه-تمرینی,['video-type']
خلاصه بازی نساجی مازندران 0 - سپاهان 1,https://video.varzesh3.com/video/270828/خلاصه-بازی-نساجی-مازندران-0-سپاهان-1,['video-type']
خلاصه بازی استقلال 4 - ملوان 0 (گزارش اختصاصی),https://video.varzesh3.com/video/270827/خلاصه-بازی-استقلال-4-ملوان-0-گزارش-اختصاصی,['video-type']
برنامه ویژه رئال برای حمایت از وینی: تشویق در دقیقه 20,https://www.varzesh3.com/news/1866880/برنامه-ویژه-رئال-برای-حمایت-از-وینی-تشویق-در-دقیقه-20,['text-type']
سوگیتا به فولاد خوزستان پیوست (عکس),https://www.varzesh3.com/news/1866879/سوگیتا-به-فولاد-خوزستان-پیوست-عکس,['text-type']
گل چهارم استقلال به ملوان توسط روزبه چشمی,https://video.varzesh3.com/video/270826/گل-چهارم-استقلال-به-ملوان-توسط-روزبه-چشمی,['video-type']
یک دروازه‌بان از پیکان جدا می‌شود,https://www.varzesh3.com/news/1866878/کدام-دروازه-بان-از-پیکان-جدا-می-شود,['text-type']
گل سوم استقلال به ملوان توسط ارسلان مطهری,https://video.varzesh3.com/video/270825/گل-سوم-استقلال-به-ملوان-توسط-ارسلان-مطهری,['video-type']
دلتنگی عجیب سرمربی نفت: خوشحالم برف دیدم!,https://www.varzesh3.com/news/1866877/دلتنگی-عجیب-سرمربی-نفت-خوشحالم-برف-دیدم,['text-type']
بهترین گلزن استقلال به یک قدمی لوکادیا رسید,https://www.varzesh3.com/news/1866874/بهترین-گلزن-استقلال-به-یک-قدمی-لوکادیا-رسید,['text-type']
ادعا در آمریکا: لواندوفسکی می‌خواهد به MLS بیاید,https://www.varzesh3.com/news/1866875/ادعا-در-آمریکا-لواندوفسکی-می-خواهد-به-mls-بیاید,['text-type']
نجات دروازه استقلال توسط روزبه چشمی,https://video.varzesh3.com/video/270824/نجات-دروازه-استقلال-توسط-روزبه-چشمی,['video-type']
عنایتی: شاید فردا جای نفت تیم دیگری را کُچ کنم!,https://www.varzesh3.com/news/1866873/عنایتی-شاید-فردا-جای-نفت-تیم-دیگری-را-کُچ-کنم,['text-type']
آخرین هدف آقای خاص: بازگشت به UCL با جالوروسی,https://www.varzesh3.com/news/1866872/آخرین-هدف-آقای-خاص-بازگشت-به-ucl-با-جالوروسی,['text-type']
قلعه‌نویی به ستاره مورد علاقه‌اش رسید (عکس),https://www.varzesh3.com/news/1866869/قلعه-نویی-به-ستاره-مورد-علاقه-اش-رسید-عکس,['text-type']
اخراج به سود استقلال از بیخ تکذیب شد! (کارشناسی),https://www.varzesh3.com/news/1866870/اخراج-به-سود-استقلال-از-بیخ-تکذیب-شد-کارشناسی,['text-type']
رسمی/ رشید مظاهری به پیکان پیوست,https://www.varzesh3.com/news/1866867/رسمی-رشید-مظاهری-به-پیکان-پیوست,['text-type']
خطای مشکوک بازیکن ملوان بر روی سعید مهری,https://video.varzesh3.com/video/270822/خطای-مشکوک-بازیکن-ملوان-بر-روی-سعید-مهری,['video-type']
جبرئیل سیسه: می‌خواهم برگردم، مجانی بازی می‌کنم!,https://www.varzesh3.com/news/1866866/جبرائیل-سیسه-می-خواهم-برگردم-مجانی-بازی-می-کنم,['text-type']
خطای بازیکن ملوان بر روی مطهری در موقعیت تک به تک,https://video.varzesh3.com/video/270821/خطای-بازیکن-ملوان-بر-روی-ارسلان-مطهری-در-موقعیت-تک-به-تک,['video-type']
گل دوم استقلال به ملوان توسط محمد محبی,https://video.varzesh3.com/video/270820/گل-دوم-استقلال-به-ملوان-توسط-محمد-محبی,['video-type']
گل اول استقلال به ملوان (گل به خودی پدرام قاضی پور),https://video.varzesh3.com/video/270819/گل-اول-استقلال-به-ملوان-گل-به-خودی-پدرام-قاضی-پور,['video-type']
هافبک مس رفسنجان به پیکان پیوست(عکس),https://www.varzesh3.com/news/1866865/هافبک-مس-رفسنجان-به-پیکان-پیوست-عکس,['text-type']
جنجال یک اخراج در کوپا دل‌ری: VAR به نفع بارسا است!,https://www.varzesh3.com/news/1866864/جنجال-یک-اخراج-در-کوپا-دل-ری-var-به-نفع-بارسا-است,['text-type']
گرم کردن علیرضا رضایی پیش از دیدار مقابل ملوان,https://video.varzesh3.com/video/270810/گرم-کردن-علیرضا-رضایی-پیش-از-دیدار-مقابل-ملوان,['video-type']
تنش در مادرید: طناب اتلتی‌ها به گردن وینیسیوس!,https://www.varzesh3.com/news/1866862/اوج-تنش-در-مادرید-طناب-دار-اتلتی-ها-به-گردن-وینیسیوس,['text-type']
گرم کردن بازیکنان استقلال لحظاتی پیش از دیدار با ملوان,https://video.varzesh3.com/video/270811/گرم-کردن-بازیکنان-استقلال-لحظاتی-پیش-از-دیدار-مقابل-ملوان,['video-type']
تقدیر سپاهان از هواداران نساجی با گل (عکس),https://www.varzesh3.com/news/1866860/تقدیر-سپاهان-از-هواداران-نساجی-با-گل-عکس,['text-type']
گرم کردن بازیکنان ملوان پیش از دیدار برابر استقلال,https://video.varzesh3.com/video/270808/گرم-کردن-بازیکنان-ملوان-پیش-از-دیدار-برابر-استقلال,['video-type']
ترکیب سپاهان برای تقابل با نساجی اعلام شد,https://www.varzesh3.com/news/1866857/ترکیب-سپاهان-برای-تقابل-با-نساجی-اعلام-شد,['text-type']
تعطیلات دوباره مسی: با خانواده در کوه‌های آلپ (عکس),https://www.varzesh3.com/news/1866856/تعطیلات-دوباره-مسی-با-خانواده-در-کوه-های-آلپ-عکس,['text-type']
11 مرد منتخب مازیار زارع برای بازی با استقلال,https://www.varzesh3.com/news/1866855/11-مرد-منتخب-مازیار-زارع-برای-بازی-با-استقلال,['text-type']
ترکیب استقلال برابر ملوان اعلام شد,https://www.varzesh3.com/news/1866854/ترکیب-استقلال-برابر-ملوان-اعلام-شد,['text-type']
پنجه ببر و چالش اعتمادسازی در یحیی (عکس),https://www.varzesh3.com/news/1866853/پنجه-ببر-و-چالش-اعتمادسازی-در-یحیی-عکس,['text-type']
سیدحسین، استقلال را تنها نگذاشت (عکس),https://www.varzesh3.com/news/1866852/سیدحسین-استقلال-را-تنها-نگذاشت-عکس,['text-type']
از حضور تماشاگران در ورزشگاه لذت می بریم,https://video.varzesh3.com/video/270805/از-حضور-تماشاگران-در-ورزشگاه-لذت-می-بریم,['video-type']
ردپای مربی استقلال در پیروزی خانگی برابر ملوان,https://www.varzesh3.com/news/1866849/ردپای-مربی-استقلال-در-پیروزی-خانگی-برابر-ملوان,['text-type']
خلاصه بازی چوکا تالش 2 - آرمان گهر 0,https://video.varzesh3.com/video/270804/خلاصه-بازی-چوکا-تالش-2-آرمان-گهر-0,['video-type']
تن‌هاخ: نمایش رشفورد دیوانه‌کننده و غیرقابل‌مهار است,https://www.varzesh3.com/news/1866848/تن-هاخ-نمایش-رشفورد-دیوانه-کننده-و-غیرقابل-مهار-است,['text-type']
ورود تیم استقلال به ورزشگاه آزادی پیش از دیدار با ملوان,https://video.varzesh3.com/video/270803/ورود-استقلال-به-ورزشگاه-آزادی-پیش-از-دیدار-با-ملوان,['video-type']
ورود تیم ملوان به ورزشگاه آزادی پیش از دیدار با استقلال,https://video.varzesh3.com/video/270802/ورود-تیم-ملوان-به-ورزشگاه-آزادی-پیش-از-دیدار-با-استقلال,['video-type']
یواخیم لوو و پوچتینو گزینه‌های جدی هدایت بلژیک,https://www.varzesh3.com/news/1866845/یواخیم-لوو-و-پوچتینو-گزینه-های-جدی-هدایت-بلژیک,['text-type']
